site,edition,classification,t,n,m,grade,location,stage,note
Melanoma of the Skin,AJCC8,any,T4a,N0,M0,Any,Any,IIB,source_page=342; extract_method=stage_carried; extra_factors/raw_extra=T4a | N0 | M0 | C44.6 Skin of upper limb; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T3b,N0,M0,Any,Any,IIB,source_page=342; extract_method=stage_first; extra_factors/raw_extra=IIB | T3b | N0 | M0; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T3a,N0,M0,Any,Any,IIA,source_page=342; extract_method=stage_carried; extra_factors/raw_extra=T3a | N0 | M0 | and neck; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T2b,N0,M0,Any,Any,IIA,source_page=342; extract_method=stage_first; extra_factors/raw_extra=IIA | T2b | N0 | M0 | C44.4 Skin of scalp; duplicate_source_page=358; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T2a,N0,M0,Any,Any,IB,source_page=342; extract_method=stage_carried; extra_factors/raw_extra=T2a | N0 | M0 | of face; duplicate_source_page=358; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T1b,N0,M0,Any,Any,IB,source_page=342; extract_method=stage_first; extra_factors/raw_extra=IB | T1b | N0 | M0 | unspecified parts; duplicate_source_page=352; duplicate_source_page=358; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,T1a,N0,M0,Any,Any,IA,source_page=342; extract_method=stage_first; extra_factors/raw_extra=IA | T1a | N0 | M0; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Melanoma of the Skin,AJCC8,any,Tis,N0,M0,Any,Any,0,source_page=342; extract_method=stage_first; extra_factors/raw_extra=0 | Tis | N0 | M0 | C44.1 Eyelid; duplicate_source_page=358 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Melanoma of the Skin -> tool_site=Melanoma of the Skin | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,Any,Any,M1,Any,Any,IV,source_page=289; extract_method=stage_carried; extra_factors/raw_extra=lymph node involvement influences outcome after extrapleu- | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,Any,N3,M0,Any,Any,IV,"source_page=289; extract_method=stage_carried; extra_factors/raw_extra=Edwards JG, Stewart DJ, Martin-Ucar A, et al. The pattern of | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Malignant Pleural Mesothelioma,AJCC8,yp,T4,Any,M0,Any,Any,IV,source_page=289; extract_method=stage_first; extra_factors/raw_extra=1993;72:394-404. | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T3,N0|N1|N2,M0,Any,Any,III,source_page=289; extract_method=stage_carried; extra_factors/raw_extra=malignant mesothelioma: a prospective study of 188 con- | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T1|T2,N2,M0,Any,Any,III,"source_page=289; extract_method=stage_carried; extra_factors/raw_extra=Boutin C, Rey F, Gouvernet J, et al. Thoracoscopy in pleural | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Malignant Pleural Mesothelioma,AJCC8,yp,T1|T2,N1,M0,Any,Any,III,source_page=289; extract_method=stage_first; extra_factors/raw_extra=pleural mesothelioma. J Clin Oncol. 2007;25:5770-6. | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T2,N0,M0,Any,Any,II,source_page=289; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T1b,N0,M0,Any,Any,IB,source_page=289; extract_method=stage_first; extra_factors/raw_extra=pleural mesothelioma? A prognostic factor analysis of | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T1a,N0,M0,Any,Any,IA,"source_page=289; extract_method=stage_first; extra_factors/raw_extra=Bottomley A, Coens C, Efficace F, et al. Symptoms and patient- | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Malignant Pleural Mesothelioma,AJCC8,yp,T1,N0,M0,Any,Any,I,source_page=289; extract_method=stage_first; extra_factors/raw_extra=BIBLIOGRAPHY | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,Any,Any,M1,Any,Any,IV,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,Any,N3,M0,Any,Any,IV,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T4,Any,M0,Any,Any,IV,source_page=287; extract_method=stage_first; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T3,N0|N1|N2,M0,Any,Any,III,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T1|T2,N2,M0,Any,Any,III,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T1|T2,N1,M0,Any,Any,III,source_page=287; extract_method=stage_first; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T2,N0,M0,Any,Any,II,source_page=287; extract_method=stage_first; extra_factors/raw_extra=9050-9053; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Lung,AJCC8,any,Tis,N0,M0,Any,Any,0,"source_page=269; extract_method=stage_first; extra_factors/raw_extra=C34.1 Upper lobe, lung; duplicate_source_page=284 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Lung -> tool_site=Lung | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,Any,Any,M1,Any,Any,IVC,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,Any,N3,M0,Any,Any,IVB,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,T4,N2,M0,Any,Any,IVA,"source_page=62; extract_method=stage_carried; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T2,N1,M0,Any,Any,II,"source_page=57; extract_method=stage_carried; extra_factors/raw_extra=C09.8 Overlapping lesion | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T2,N0,M0,Any,Any,II,"source_page=57; extract_method=stage_carried; extra_factors/raw_extra=C09.1 Tonsillar pillar; duplicate_source_page=58; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T1,N1,M0,Any,Any,II,"source_page=57; extract_method=stage_first; extra_factors/raw_extra=C09.0 Tonsillar fossa | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T1,N0,M0,Any,Any,I,"source_page=57; extract_method=stage_first; extra_factors/raw_extra=C05.2 Uvula; duplicate_source_page=58; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
