site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T1a,Superfi cial tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T1b,Deep tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T2,Tumor more than 5 cm in greatest dimension*,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T2a,Superfi cial tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,TX,Primary tumor cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,N,N1,M0 M1,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,313,REGIONAL LYMPH NODES (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,M,M0,No distant metastasis,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,313,DISTANT METASTASIS (M),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T1,Tumor 5 cm or less in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T1a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T1b,Deep tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T2,Tumor more than 5 cm in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T2a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,N,N1,M0 M1,,auto_extracted_v1_5_review,313,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,311,Distant Metastasis (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC7,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",,auto_extracted_v1_5_review,313,DISTANT METASTASIS (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T0,No evidence of primary tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T1,Tumor 5 cm or less in greatest dimension*,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T1a,Superfi cial tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T1b,Deep tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T2,Tumor more than 5 cm in greatest dimension*,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T2a,Superfi cial tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,T,TX,Primary tumor cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,N,N1,M0 M1,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,313,REGIONAL LYMPH NODES (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Regional Lymph Nodes (N),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,M,M0,No distant metastasis,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Distant Metastasis (M),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Head and Neck,AJCC8,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,313,DISTANT METASTASIS (M),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T1,Tumor 5 cm or less in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T1a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T1b,Deep tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T2,Tumor more than 5 cm in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T2a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,N,N1,M0 M1,,auto_extracted_v1_5_review,313,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,311,Distant Metastasis (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Retroperitoneum,AJCC7,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",,auto_extracted_v1_5_review,313,DISTANT METASTASIS (M),manual_extraction_v1_5
