site,edition,classification,t,n,m,grade,location,stage,note
Malignant Pleural Mesothelioma,AJCC8,yp,T2,N0,M0,Any,Any,II,source_page=289; extract_method=stage_first | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T1b,N0,M0,Any,Any,IB,source_page=289; extract_method=stage_first; extra_factors/raw_extra=pleural mesothelioma? A prognostic factor analysis of | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,yp,T1a,N0,M0,Any,Any,IA,"source_page=289; extract_method=stage_first; extra_factors/raw_extra=Bottomley A, Coens C, Efficace F, et al. Symptoms and patient- | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Malignant Pleural Mesothelioma,AJCC8,yp,T1,N0,M0,Any,Any,I,source_page=289; extract_method=stage_first; extra_factors/raw_extra=BIBLIOGRAPHY | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,Any,Any,M1,Any,Any,IV,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,Any,N3,M0,Any,Any,IV,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T4,Any,M0,Any,Any,IV,source_page=287; extract_method=stage_first; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T3,N0|N1|N2,M0,Any,Any,III,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T1|T2,N2,M0,Any,Any,III,source_page=287; extract_method=stage_carried; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T1|T2,N1,M0,Any,Any,III,source_page=287; extract_method=stage_first; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Malignant Pleural Mesothelioma,AJCC8,any,T2,N0,M0,Any,Any,II,source_page=287; extract_method=stage_first; extra_factors/raw_extra=9050-9053; duplicate_source_page=292 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pleural Mesothelioma -> tool_site=Malignant Pleural Mesothelioma | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
Lung,AJCC8,any,Tis,N0,M0,Any,Any,0,"source_page=269; extract_method=stage_first; extra_factors/raw_extra=C34.1 Upper lobe, lung; duplicate_source_page=284 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Lung -> tool_site=Lung | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,Any,Any,M1,Any,Any,IVC,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,Any,N3,M0,Any,Any,IVB,"source_page=62; extract_method=stage_first; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,any,T4,N2,M0,Any,Any,IVA,"source_page=62; extract_method=stage_carried; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T2,N1,M0,Any,Any,II,"source_page=57; extract_method=stage_carried; extra_factors/raw_extra=C09.8 Overlapping lesion | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T2,N0,M0,Any,Any,II,"source_page=57; extract_method=stage_carried; extra_factors/raw_extra=C09.1 Tonsillar pillar; duplicate_source_page=58; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T1,N1,M0,Any,Any,II,"source_page=57; extract_method=stage_first; extra_factors/raw_extra=C09.0 Tonsillar fossa | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,T1,N0,M0,Any,Any,I,"source_page=57; extract_method=stage_first; extra_factors/raw_extra=C05.2 Uvula; duplicate_source_page=58; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
Hypopharynx,AJCC8,yp,Tis,N0,M0,Any,Any,0,"source_page=57; extract_method=stage_first; extra_factors/raw_extra=C02.4 Lingual tonsil; duplicate_source_page=58; duplicate_source_page=62; duplicate_source_page=69 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Pharynx (Including base of tongue, soft palate, and uvula) -> tool_site=Hypopharynx; AJCC7 uses a broader Pharynx chapter; AJCC8 splits pharyngeal sites/HPV-mediated disease. | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation."
GIST,AJCC8,yp,Any,N1,M0,Any,Any,IV,source_page=193; extract_method=stage_first; extra_factors/raw_extra=Any rate | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,yp,T4,N0,M0,Any,Any,II,source_page=193; extract_method=stage_carried; extra_factors/raw_extra=Low | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,yp,T2,N0,M0,Any,Any,II,source_page=193; extract_method=stage_carried; extra_factors/raw_extra=High | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,yp,T1,N0,M0,Any,Any,II,source_page=193; extract_method=stage_first; extra_factors/raw_extra=High | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T3,N0,M0,Any,Any,IIIB,source_page=191; extract_method=stage_carried; extra_factors/raw_extra=High; duplicate_source_page=193; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T2,N0,M0,Any,Any,IIIB,source_page=191; extract_method=stage_first; extra_factors/raw_extra=High; duplicate_source_page=193; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T4,N0,M0,Any,Any,IIIA,source_page=191; extract_method=stage_carried; extra_factors/raw_extra=Low; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T1,N0,M0,Any,Any,IIIA,source_page=191; extract_method=stage_first; extra_factors/raw_extra=High; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T3,N0,M0,Any,Any,II,source_page=191; extract_method=stage_first; extra_factors/raw_extra=Low; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T1|T2,N0,M0,Any,Any,I,source_page=191; extract_method=stage_first; extra_factors/raw_extra=Low; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,Any,Any,M1,Any,Any,IV,source_page=191; extract_method=stage_carried; extra_factors/raw_extra=Any rate; duplicate_source_page=191; duplicate_source_page=195; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,Any,N1,M0,Any,Any,IV,source_page=191; extract_method=stage_first; extra_factors/raw_extra=Any rate | neum; duplicate_source_page=191; duplicate_source_page=195; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T4,N0,M0,Any,Any,IIIB,source_page=191; extract_method=stage_first; extra_factors/raw_extra=High | & Perito-; duplicate_source_page=191; duplicate_source_page=193; duplicate_source_page=195; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
GIST,AJCC8,any,T3,N0,M0,Any,Any,IIIA,source_page=191; extract_method=stage_first; extra_factors/raw_extra=High | C48.0-C48.8 Retro-; duplicate_source_page=195 | provenance=auto_extracted_from_uploaded_manuals_v1_0 | crosswalk_v1.3 source_site=Gastrointestinal Stromal Tumor -> tool_site=GIST | SURROGATE_AJCC8_FROM_AJCC7_REVIEW_REQUIRED_v1.7: no AJCC8 stage-grouping rule rows were extractable from the uploaded AJCC8 PDF for this site; copied from AJCC7 to avoid blank result pending cancer committee validation.
